0.579704587,0.101533889
0.144954798,0.054616615
0.622055131,0.431721172
0.350952381,0.99756035
0.51324954,0.811602581
0.239916154,0.137546595
0.417267069,0.713574012
0.04965443,0.618337384
0.90271611,0.34328789
0.489252638,0.730585362
0.33771941,0.646477432
0.900053846,0.833151986
0.111202755,0.749822209
0.780252068,0.83522051
0.241691286,0.552261617
0.403912146,0.979129132
0.096454525,0.549308533
0.942050591,0.619471555
0.95613454,0.360636571
0.353158571,0.694743233
0.82119404,0.972733885
0.168990029,0.739072227
0.649115475,0.954174456
0.731722386,0.03192263
0.647745963,0.356868986
0.450923706,0.662653834
0.547008892,0.281501559
0.296320806,0.230383067
0.744692807,0.711128551
0.188955015,0.624572917
0.686775433,0.590608653
0.183511156,0.660437966
0.625618561,0.348784809
0.081125769,0.240904997
0.929385971,0.715045013
0.775712679,0.856182292
0.486791632,0.281507695
0.435858589,0.73105083
0.306349472,0.836722782
0.510771564,0.588209385
0.794831417,0.806759545
0.64431813,0.503780786
0.811580458,0.877048723
0.875942811,0.042297798
0.550156343,0.972958334
0.622475086,0.189206843
0.587044705,0.6671203
0.207742293,0.586439615
0.30124633,0.675112416
0.23048816,0.620278427
0.844308793,0.811150885
0.19476429,0.019257477
0.225921781,0.083873508
0.227664298,0.651349532
0.435698684,0.231237816
0.923379642,0.122020518
0.430207391,0.268438821
0.18481632,0.25784617
0.904880969,0.331665239
0.979748378,0.152234013
0.111119223,0.121658454
0.258064696,0.884153058
0.602843089,0.047401462
0.71121578,0.342373503
0.221746734,0.735966159
0.117417651,0.794682157
0.296675873,0.544905898
0.318778302,0.686223463
0.42416676,0.893632696
0.262482235,0.046191556
0.801014623,0.195476764
0.029220278,0.720165803
0.928854139,0.721753273
0.730330863,0.877799071
0.488608974,0.582432964
0.578525061,0.070684335
0.458848828,0.800372092
0.963088539,0.285946856
0.546805719,0.543663233
0.521135831,0.984776237
0.231594387,0.715678067
0.488897744,0.838969597
0.624060088,0.433260561
0.679135541,0.470624716
0.395515216,0.560713411
0.367436649,0.269091544
0.987982003,0.749018468
0.037738866,0.503887773
0.913286828,0.307745582
0.796183874,0.138724636
0.33535684,0.788113428
0.679727951,0.780295821
0.136553137,0.668512214
0.721227499,0.13350386
0.106761862,0.021555887
0.653757349,0.559840706
0.779051723,0.939409714
0.715037078,0.980903636
0.903720561,0.286620389
0.890922504,0.800820287
0.334163053,0.896111351
0.698745832,0.597526577
0.74407426,0.549158087
0.500022436,0.728386825
0.479922141,0.576758298
0.904722238,0.025857471
0.609866648,0.446530978
0.61766639,0.646301957
0.028674152,0.593184575
0.489901389,0.872552565
0.97868065,0.668464274
0.712694472,0.206776458
0.500471624,0.653850592
0.681971904,0.666931533
0.071445465,0.810950032
0.096730026,0.75674921
0.817547092,0.971785993
0.722439592,0.987974701
0.659605253,0.388883776
0.972974555,0.246687198
0.800330575,0.882837606
0.453797709,0.913711681
0.432391504,0.558284924
0.083469815,0.14887672
0.390937802,0.205672339
0.831379743,0.899650991
0.803364392,0.762585539
0.399257771,0.284950218
0.526875831,0.673225986
0.416799468,0.664279904
0.656859891,0.122814994
0.627973359,0.407318423
0.29198408,0.275286951
0.43165117,0.716669741
0.015487126,0.283384382
0.198118403,0.694805193
0.489687638,0.834369001
0.339493413,0.60962969
0.951630465,0.574737161
0.92033204,0.326042171
0.737858096,0.713795583
0.269119426,0.884405045
0.422835615,0.720855671
0.547870901,0.018612775
0.942736984,0.674776467
0.983052466,0.437820179
0.701098756,0.81468169
0.666338852,0.324855439
0.539126465,0.246228114
0.69810552,0.342713221
0.666527913,0.37569214
0.178132454,0.546553793
0.1280144,0.561920154
0.999080395,0.395822229
0.032600821,0.515367219
0.561199793,0.657530542
0.8818665,0.950915198
0.669175305,0.722348514
0.368916546,0.831871339
0.981637951,0.060466772
0.156404952,0.084247052
0.855522806,0.163898318
0.644764537,0.32421992
0.190923695,0.011680991
0.428252993,0.539905094
0.120611613,0.146514856
0.589507485,0.631141207
0.384619124,0.974221631
0.582986383,0.570838427
0.251806122,0.996850215
0.290440664,0.553541573
0.617090884,0.515458455
0.730248792,0.071037084
0.343877004,0.887739216
0.584069333,0.064633591
0.906308151,0.826629507
0.260727999,0.818640735
0.42525932,0.190784648
0.312718887,0.258582251
0.178766187,0.59336186
0.422885689,0.503840082
0.094229339,0.612809589
0.470924256,0.531889169
0.695949313,0.202075097
0.69988785,0.453893466
0.638530758,0.42791092
0.068806099,0.620055054
0.319599735,0.695389952
0.530864281,0.720164612
0.654445708,0.34689519
0.407619197,0.516990421
0.718358943,0.156495219
0.96864933,0.562056046
0.531333907,0.694803289
0.266471491,0.775554642
0.153656718,0.734271106
0.440085139,0.693752574
0.527142742,0.945213487
0.457424366,0.784232598
0.875371599,0.705571858
0.943622625,0.389930657
0.637709098,0.59090473
0.95769394,0.459380048
0.240707035,0.050339987
0.676122304,0.228687584
0.289064572,0.834189061
0.671808165,0.015644693
0.6951405,0.863710865
0.067992768,0.078069053
0.254790157,0.66904259
0.667832727,0.217993799
0.780519653,0.671166233
0.675332066,0.599585548
0.006715314,0.055976157
0.602170488,0.056343019
0.915991244,0.019621067
0.462449159,0.832221475
0.42434904,0.617390171
0.460916366,0.520129415
0.770159729,0.863868223
0.784739295,0.908052203
0.035762733,0.516996758
0.175874416,0.143156022
0.721758033,0.559370572
0.1527212,0.766681999
0.341124607,0.848709226
0.73842684,0.505133102
0.242849598,0.271421624
0.917424342,0.100750512
0.269061587,0.507848831
0.188661977,0.762887096
0.287498173,0.082962649
0.091113464,0.661596193
0.576209381,0.516979015
0.683363243,0.171048018
0.546593115,0.938557864
0.425728842,0.590483177
0.644442781,0.440634681
0.64761763,0.94191893
0.679016754,0.65591382
0.635786711,0.451945709
0.945174113,0.839697421
0.208934922,0.532623502
0.709281703,0.553887066
0.236230577,0.68006553
0.607303941,0.239290606
0.450137697,0.578923492
0.458725494,0.866887055
0.661944752,0.40677676
0.770285515,0.112615141
0.662009598,0.300184401
0.841929153,0.833363563
0.613460737,0.360448893
0.582249165,0.140255359
0.540739337,0.260130194
0.869941032,0.086815101
0.318074075,0.257282785
0.93982947,0.424858412
0.645551875,0.119207259
0.544716111,0.243573373
0.543885934,0.074089577
0.721046621,0.393883427
0.993704624,0.220676892
0.218676632,0.001300569
0.105798273,0.189179671
0.109697465,0.142484055
0.063591371,0.268075999
0.404579996,0.174892065
0.365816177,0.59888561
0.763504641,0.901057906
0.62789638,0.939379766
0.771980386,0.221184456
0.972740854,0.376011116
0.192028349,0.523780037
0.138874203,0.264872594
0.696266337,0.06835722
0.525404404,0.173853037
0.530344218,0.026107108
0.861139811,0.954678274
0.393456361,0.961558573
0.67143114,0.762414484
0.741257943,0.007348661
0.520052467,0.68003864
0.347712671,0.705950754
0.149997254,0.645128787
0.586092067,0.552309845
0.262145318,0.21810873
0.044454092,0.772366214
0.754933267,0.228028324
0.442402313,0.890928821
0.687796085,0.856376908
0.736340074,0.318019117
0.394707475,0.608635431
0.683415867,0.910195227
0.70404743,0.909098188
0.442305413,0.591594409
0.33085788,0.853063629
0.270270423,0.904355478
0.197053798,0.033179406
0.429921409,0.716497347
0.887770954,0.179301844
0.769114387,0.187712949
0.755077099,0.5485663
0.216018916,0.552732133
0.790407218,0.274811405
0.949303912,0.241501742
0.327565434,0.243145179
0.67126437,0.154159449
0.438644983,0.956416361
0.833500596,0.935661376
0.768854252,0.818714437
0.167253545,0.728261848
0.861980479,0.175811728
0.989872154,0.360370977
0.514423457,0.188789973
0.884281023,0.001198397
0.154752349,0.699616986
0.199862823,0.62525518
0.406954837,0.543062175
0.748705718,0.439037203
0.825583816,0.287427267
0.318524245,0.761546186
0.534064127,0.762408049
0.089950679,0.576055901
0.111705744,0.747662838
0.136292549,0.645534506
0.678652305,0.123219518
0.495177019,0.50439786
0.147608222,0.147849468
0.054974147,0.198169701
0.850712674,0.672270237
0.929608867,0.69440391
0.696667201,0.256784563
0.582790965,0.00975865
0.879013905,0.279391965
0.612566469,0.024855234
0.989950206,0.671436797
0.527680069,0.837170635
0.479523385,0.971499638
0.801347606,0.056932885
0.498094291,0.582470302
0.900852489,0.686637814
0.845178185,0.650040752
0.738640292,0.726914551
0.246734526,0.581582083
0.666416217,0.116118513
0.083482814,0.057654361
0.625959785,0.979765224
0.660944558,0.284823727
0.729751855,0.594974299
0.890752116,0.962161031
0.982303223,0.185778263
0.769029085,0.193039816
0.016982938,0.273216708
0.120859571,0.15194708
0.844855675,0.131114707
0.552291342,0.091513167
0.629883385,0.614626958
0.031991016,0.010979092
0.614713419,0.573260383
0.362411462,0.789729858
0.049532579,0.235366773
0.192510396,0.569358183
0.123083748,0.061401442
0.146514911,0.642315235
0.189072174,0.22126573
0.635197917,0.971075231
0.281866856,0.846372888
0.538596678,0.505999456
0.695163039,0.278875611
0.499116013,0.746617222
0.535801056,0.236930384
0.445183165,0.957345282
0.123932278,0.620260036
0.490357293,0.600262146
0.852998155,0.172604502
0.873927406,0.090346738
0.270294332,0.255262203
0.417028952,0.725182355
0.205975516,0.229886079
0.947933121,0.576053456
0.082071207,0.810628105
0.166460441,0.089998815
0.620958644,0.320941033
0.573709765,0.511408939
0.05207789,0.060606367
0.931201385,0.725687924
0.728661682,0.556555749
0.737841654,0.529359902
0.860440563,0.858759034
0.934405119,0.789028923
0.984398312,0.317833054
0.785558989,0.75222797
0.177602461,0.109742369
0.398589497,0.269883664
0.133931251,0.524637345
0.939141706,0.710408685
0.295533834,0.291457128
0.332936282,0.850357337
0.467068187,0.911647424
0.648198406,0.639276147
0.025228181,0.255370298
0.842206612,0.08866584
0.347879194,0.948108735
0.054239484,0.584641303
0.177107534,0.285108086
0.662808062,0.827732173
0.330828995,0.190986441
0.898486138,0.442529962
0.988417929,0.826573979
0.539982099,0.676871093
0.706917419,0.207603034
0.99949162,0.318104726
0.287849345,0.133810985
0.414522539,0.671462889
0.464839942,0.570991075
0.763957078,0.169767066
0.818204039,0.147655777
0.359634913,0.552175027
0.056704689,0.032939893
0.335848975,0.805063229
0.905153559,0.789643704
0.675391177,0.364286869
0.4684682,0.532349935
0.912132474,0.711656706
0.745546074,0.328689612
0.736267456,0.650118025
0.184194098,0.075967361
0.59721135,0.587019167
0.212601533,0.263834042
0.894941675,0.758766265
0.242486559,0.186571444
0.053754392,0.781145269
0.441722057,0.195797981
0.897191351,0.80226157
0.093370517,0.728863868
0.456057667,0.808990267
0.995389728,0.073243434
0.332092833,0.590991455
0.297346816,0.910187831
0.062045221,0.193765936
0.046351265,0.749159729
0.761425887,0.94632499
0.089891651,0.558820551
0.080862423,0.183842944
0.533771952,0.994243011
0.825808858,0.96240394
0.338097719,0.678941009
0.746313428,0.934979086
0.048447339,0.231791612
0.667916122,0.396290249
0.526102466,0.558559035
0.729709448,0.756630701
0.707253485,0.995481059
0.781377052,0.962431404
0.287976976,0.535067105
0.692531986,0.96387013
0.556669835,0.115625879
0.337583864,0.530964452
0.74125405,0.540550425
0.12788838,0.542666987
0.890475679,0.800920882
0.798960279,0.142509325
0.734341084,0.478474473
0.051331886,0.256835354
0.08852746,0.661764913
0.798350864,0.169608813
0.94300814,0.27878402
0.683715572,0.198221795
0.132082956,0.195071533
0.72272454,0.326839648
0.640717923,0.403969372
0.328814215,0.179231476
0.653812023,0.968924996
0.749131463,0.407455738
0.740032328,0.615325097
0.734957542,0.877181749
0.970598525,0.784852427
0.08623453,0.813976927
0.366436616,0.898444137
0.685028473,0.33432942
0.597941635,0.596647104
0.789363944,0.901990809
0.367652918,0.702066449
0.086666547,0.734955925
0.771933917,0.954102786
0.205674521,0.542813113
0.388271631,0.540105832
0.228953252,0.071234572
0.64194062,0.181980467
0.781931967,0.009332512
0.294066334,0.642741739
0.23737302,0.001419058
0.530872257,0.030385272
0.091498731,0.208470223
0.104846247,0.127266033
0.112283962,0.008647688
0.784427891,0.727079601
0.964422667,0.436656642
0.694752195,0.04921318
0.758099275,0.049631902
0.65549804,0.594037031
0.109755051,0.241084055
0.933759848,0.841369102
0.266178839,0.963612201
0.487603775,0.220310101
0.768958264,0.226208641
0.396006745,0.536787805
0.272938794,0.762109709
0.673294914,0.461231759
0.429564459,0.639323762
0.451739235,0.917336041
0.609857169,0.161572574
0.059403297,0.715635404
0.315811438,0.577738876
0.696432989,0.884242783
0.13015145,0.178975153
0.092352339,0.63333358
0.007820294,0.624000554
0.655573175,0.802965316
0.722922525,0.999477859
0.531209294,0.980978161
0.108817938,0.127036942
0.631766374,0.232240146
0.126499865,0.023632467
0.134303304,0.60743261
0.098594093,0.110809321
0.196248922,0.548132777
0.316428999,0.208345983
0.251041846,0.956196152
0.892922405,0.124025917
0.703223225,0.470763246
0.184433668,0.043390472
0.212030843,0.691625145
0.913800411,0.283267898
0.706715218,0.1337805
0.31342899,0.909454556
0.166203563,0.610868982
0.987934735,0.193433752
0.170432023,0.754424581
0.07399477,0.15571983
0.684096067,0.819000584
0.402388333,0.624923528
0.982835201,0.738560422
0.402183985,0.805112421
0.620671947,0.067222658
0.161133972,0.755145905
0.758112431,0.742405071
0.871111122,0.831129576
0.685535709,0.457308721
0.294148634,0.618100496
0.530629304,0.932183355
0.832423386,0.835088236
0.335311331,0.582518525
0.299225023,0.582746806
0.452592542,0.854925939
0.359606318,0.885420095
0.742545366,0.03638203
0.424334784,0.746147943
0.124872759,0.143908329
0.024434016,0.605959053
0.290185265,0.254480844
0.653690134,0.401790918
0.956935924,0.406373321
0.935730873,0.386191139
0.457886334,0.609801824
0.240478397,0.166890723
0.763897944,0.188092073
0.759327383,0.09462887
0.740648065,0.323186273
0.743688341,0.769596929
0.105920417,0.234118002
0.68156043,0.74036547
0.463260579,0.692818414
0.823574474,0.293367934
0.16356991,0.523029798
0.665987216,0.325298992
0.894389375,0.83184251
0.516558208,0.810294791
0.702702307,0.556998261
0.153590377,0.262964034
0.95345707,0.680566202
0.540884081,0.233653145
0.679733898,0.456425365
0.748618872,0.991703721
0.120187018,0.755220402
0.525045165,0.980454849
0.325833629,0.234782641
0.54644944,0.528559089
0.415093387,0.756875471
0.18073776,0.601979766
0.25538674,0.857168709
0.653699889,0.409514933
0.932613572,0.000341462
0.163512369,0.540878323
0.921097256,0.207730622
0.794657885,0.219283588
0.257613737,0.747533662
0.751946394,0.748508957
0.228669482,0.543299433
0.767329511,0.832333662
0.671202185,0.552572178
0.715212515,0.957543117
0.390762082,0.546401893
0.317427864,0.622802791
0.814539773,0.796624685
0.789073515,0.745874902
0.85226389,0.125536231
0.505636618,0.822394007
0.635661389,0.025150501
0.950894415,0.414428881
0.443964155,0.731407468
0.06001882,0.781374
